UniqueCount	AmbigCount
0	135
0	32
1	35
1	30
0	15
2	4
0	7
5	3
1	0
0	1
3	22
1	13
0	20
0	22
0	24
0	3
0	4
0	3
0	0
114	23
1	11
4	5
0	1
0	1108
0	66
0	962
1	967
5	1083
0	1083
0	964
0	0
4	60
41	215
1	232
1	232
0	147
1	78
0	0
3	0
0	7
1	7
2	4
28	21
0	17
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
17	12
19	6
27	458
5	456
1	75
4	12
16	221
5	10
5	24
1	5
0	0
2	0
5	0
1	0
5	0
1	38
1	17
0	35
0	27
0	28
0	7
4	12
1	2
0	0
0	0
0	0
0	5
0	30
0	21
0	26
24	31
0	13
0	16
0	0
0	1
0	0
0	4
0	1
0	1
1	1
0	1
3	4
3	1
0	1
0	0
0	0
42	88
0	87
1	87
4	1
1	1
0	0
0	11
12	11
1	0
2	120
0	120
3	47
1	0
8	12
0	10
0	2
0	4
0	4
0	3
0	3
0	0
1	0
0	0
0	2
0	1
0	1
2	0
0	7
0	5
0	7
3	7
0	6
0	2
1	4
5	0
6	0
0	12
1	12
0	5
0	1
0	4
3	1
32	319
1	318
0	28
0	13
2	0
3	0
1	0
4	0
4	0
0	0
0	0
1	0
9	1
0	0
1	0
0	21
0	17
0	1
0	4
101	61
3	23
3	15
1	0
0	1
1	26
3	7
0	13
0	18
0	15
0	17
0	4
0	5
15	35
362	0
8	33
0	0
11	45
0	31
5	9
0	205
0	195
0	195
0	29
0	53
2	34
0	25
1	17
0	1
10	1
0	300
2	300
11	285
1	282
0	271
7	245
0	125
1	68
0	3
2	1
1	18
3	18
0	18
0	2
1	2
0	0
1	0
0	0
51	85
0	73
0	79
3	31
0	17
3	2
0	8
0	6
0	0
0	184
0	207
1	170
2	136
0	117
5	25
3	24
1	24
0	7
1	1
6	3
0	14
0	20
0	14
0	18
0	1
0	0
4	0
15	17
1	17
0	1
0	4
3	102
1	67
0	67
0	8
3	29
0	88
113	118
2	115
1	52
1	3
6	11
0	0
0	1
0	0
1	4
0	0
0	0
1	3
0	0
0	0
0	0
0	2
0	0
0	2
0	1
0	1
1	0
0	0
0	0
0	1
0	2
0	5
0	3
0	2
0	0
0	0
0	0
4	1
0	1
0	2
0	1
1	0
0	0
0	0
0	0
2	0
3	0
0	2
0	2
0	2
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
2	0
7	30
0	22
0	30
0	10
0	3
6	102
0	33
0	79
1	0
0	53
8	35
0	0
0	0
0	66
71	104
0	26
2	21
1	74
2	0
0	0
2	0
0	7
0	7
0	2
0	8
0	1
0	12
0	7
1	1
0	5
0	1
3	0
2	11
0	0
135	0
0	0
0	0
0	0
0	0
178	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	11
1	13
1	0
0	1
0	12
0	3
0	2
0	6
0	15
0	12
1	7
0	15
0	3
0	3
0	14
0	5
2	9
9	10
0	13
9	15
0	3
0	7
0	14
0	15
0	5
0	0
0	10
2	4
0	3
0	1
1	6
0	6
0	6
0	3
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
1	0
1	0
21	12
0	5
5	8
3	0
117	182
0	128
1	9
0	6
2	12
0	123
0	6
0	13
0	12
0	0
0	2
1	8
0	122
0	1
1	2
0	50
0	18
0	13
0	16
10	126
0	0
52	142
0	139
0	120
0	139
0	130
0	17
0	35
0	30
0	74
0	22
0	0
0	19
0	17
0	17
0	14
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
37	40
0	0
0	35
13	9
1	8
0	5
1	4
0	3
0	1
0	15
0	17
0	9
2	14
2	11
0	13
1	12
2	7
0	7
1	3
0	3
0	0
0	3
0	0
0	18
0	8
0	14
0	79
3	97
1	87
4	79
0	72
0	72
0	0
0	0
0	18
0	7
0	21
0	2
1	0
0	4
3	14
0	0
0	0
0	0
0	145
6	164
2	43
0	12
0	28
0	48
1	40
0	42
2	15
5	0
1	0
0	0
0	22
2	1
10	13
0	9
0	9
0	0
0	0
0	0
6	3
6	8
0	5
0	0
5	6
0	1
0	0
6	2
10	4
3	2
0	2
5	0
5	0
4	4
4	15
16	17
1	0
0	0
0	0
0	0
0	1
0	2
0	134
0	135
0	4
1	0
0	135
1	0
0	1
3	2
0	19
5	11
1	17
0	16
1	17
0	15
0	15
0	9
0	2
8	0
1	8
25	50
0	33
1	28
2	3
1	26
4	4
75	35
2	14
1	21
3	14
23	2
0	15
0	40
0	46
1	50
0	40
0	46
0	45
0	37
0	10
0	7
2	15
0	13
0	2
0	4
6	1
14	25
12	27
1	29
70	117
4	56
0	3
0	58
0	37
0	0
0	3
1	0
0	10
1	1
0	133
0	132
0	0
0	15
0	71
165	76
0	72
0	72
0	17
4	0
15	0
10	60
0	29
0	4
0	1
0	54
0	44
0	54
1	0
0	5
2	51
1	52
0	0
0	0
0	0
0	0
1	0
0	0
0	0
6	8
1	1
1	0
4	7
0	3
0	0
0	0
0	0
0	0
0	7
0	8
0	0
0	1
0	0
0	1
1	8
0	7
5	5
0	0
0	0
1	0
0	0
13	3
1	1
0	1
0	0
21	1
9	0
9	0
2	1
2	1
0	7
0	7
0	6
0	0
0	0
2	142
0	142
1	148
1	89
0	143
0	61
0	74
0	1
3	0
2	12
0	10
0	0
1	0
155	0
24	40
4	26
0	8
0	12
0	19
2	40
0	45
0	37
0	35
0	33
1	23
0	1
0	4
0	13
7	14
112	4
0	4
0	1
0	1
0	1
0	1
0	1
0	0
0	11
0	10
0	4
0	5
0	3
0	2
0	1
0	2
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
3	4
0	4
0	4
2	81
0	85
0	84
1	74
4	0
1	66
6	16
2	3
13	57
2	0
0	58
3	2
0	165
8	137
0	21
3	103
0	180
0	10
14	21
1	19
0	39
0	28
0	23
0	31
0	26
0	24
0	26
0	28
8	95
0	26
3	2
0	10
0	20
5	7
0	20
5	7
0	5
2	2
0	7
0	6
0	0
0	2
0	64
0	53
0	61
0	53
5	46
0	47
0	47
1	1
1	1
2	25
0	14
0	24
4	1
0	0
6	352
0	353
0	107
0	215
1	184
0	1
0	32
0	16
0	19
3	27
1	0
0	55
0	17
7	17
3	12
0	6
1	0
1	4
0	2
17	120
0	123
0	130
1	0
7	117
0	0
0	94
0	69
2	11
12	11
41	360
3	353
0	82
1	106
2	7
0	342
3	3
5	12
0	27
0	36
0	36
0	5
0	1
0	1
1	4
0	1
0	111
0	149
0	153
1	57
1	20
0	27
6	15
0	162
9	67
1	147
0	29
0	58
0	16
1	152
0	30
9	39
0	28
3	45
0	45
0	45
0	42
10	17
0	15
0	15
0	20
0	22
0	22
1	21
0	20
4	17
1	18
13	4
3	4
0	3
0	3
0	3
0	3
0	3
1	4
0	4
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	66
0	66
0	65
0	68
0	70
0	113
1	73
0	69
0	59
1	13
2	6
1	6
3	2
4	5
1	12
0	10
0	6
0	14
4	50
0	62
1	20
0	20
0	38
1	59
0	61
0	30
1	4
0	12
0	21
3	3
1	0
1	0
0	7
0	7
0	6
0	5
0	5
6	6
1	5
0	3
0	42
2	41
0	41
0	42
0	41
0	33
0	41
6	11
0	0
0	33
1	33
0	33
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	3
0	7
0	31
3	32
0	32
0	30
0	31
0	31
1	36
0	31
0	1
0	3
14	7
1	0
1	1
2	0
0	9
1	9
0	1
2	5
1	5
14	10
0	5
16881	0
1336	0
3673	0
550	0
0	0
0	0
8	0
0	0
1	0
12	0
153	0
0	0
107	0
5	0
0	0
3	0
18	0
100	0
1	0
1	0
0	0
670	0
863	0
127	0
1455	0
0	0
1	0
35	0
1	0
0	0
3	0
6	0
168	0
0	0
78	0
2	0
1	0
50	0
0	0
13094	0
0	0
96	0
1	0
32	0
34	0
0	0
0	0
29	0
10	0
0	0
304	0
125	0
18094	0
0	0
0	0
19	0
0	0
830	0
0	0
554	0
163	0
4237	0
1001	0
0	0
0	0
0	0
11	0
28408	0
133	0
0	0
1788	0
0	0
0	0
0	0
3	0
4	0
607	0
0	0
5	0
0	0
4	0
0	0
12	0
2	0
10	0
32	0
9	0
0	0
37	0
0	0
15	0
1653	0
